ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
406;PRC;WASH;WASH;Water distribution;505;50503;Sagpon;Finished;liters;3000
407;PRC;WASH;WASH;Water distribution;505;50503;Sagpon;Finished;liters;3000
408;PRC;WASH;WASH;Water distribution;505;50503;Sagpon;Finished;liters;2000
409;PRC;WASH;WASH;Water distribution;505;50503;Sagpon;Finished;liters;2000
410;PRC;WASH;WASH;Water distribution;505;50503;Sagpon;Finished;liters;2000
411;PRC;WASH;WASH;Water distribution;505;50501;Banag;Finished;liters;4000
412;PRC;WASH;WASH;Water distribution;505;50501;Anislag;Finished;liters;4000
413;PRC;WASH;WASH;Water distribution;505;50501;Anislag;Finished;liters;4000
414;PRC;WASH;WASH;Water distribution;505;50501;Anislag;Finished;liters;4000
415;PRC;WASH;WASH;Water distribution;505;50501;Arellano;Finished;liters;1000
416;PRC;WASH;WASH;Water distribution;505;50501;Sagpon;Finished;liters;1000
447;PRC;WASH;WASH;Water distribution;517;51703;Poblacion;Finished;liters;14000
450;PRC;WASH;WASH;Water distribution;517;51716;Banao;Finished;liters;8000
451;PRC;WASH;WASH;Water distribution;517;51716;San Nicolas;Finished;liters;4000
64;PRC;WASH;WASH;Water Production;562;56212;Brgy Camcaman;Finished;liters;3000
80;PRC;WASH;WASH;Water Production;562;56212;Brgy Camcaman;Finished;liters;5000
105;PRC;WASH;WASH;Water Production;562;56212;Brgy Camcaman;Finished;liters;5000
107;PRC;WASH;WASH;Water Production;562;56212;Brgy Camcaman;Finished;liters;1000
109;PRC;WASH;WASH;Water Production;562;56212;Brgy Camcaman;Finished;liters;1000
113;PRC;WASH;WASH;Water Production;562;56212;Brgy Sta Isabel;Finished;liters;2500
9;PRC;Welfare;PSS;Welfare Desk;562;56215;San Sebastian;Finished;unit;1
10;PRC;Welfare;PSS;Welfare Desk;562;56211;Aguada North;Finished;unit;1
11;PRC;Welfare;PSS;Welfare Desk;562;56211;Cawit Extension;Finished;unit;1
13;PRC;Welfare;PSS;Welfare Desk;505;50505;Bautista;Finished;unit;1
14;PRC;Welfare;PSS;Welfare Desk;562;56209;;Finished;unit;1
15;PRC;Welfare;PSS;Welfare Desk;505;50504;Maninila;Finished;unit;1
26;PRC;Welfare;PSS;Welfare Desk;562;56207;Brgy Ogod;Finished;unit;1
27;PRC;Welfare;PSS;Welfare Desk;562;56207;Brgy Ogod;Finished;unit;1
28;PRC;Welfare;PSS;Welfare Desk;562;56207;Brgy Rawis;Finished;unit;1
40;PRC;Welfare;PSS;Welfare Desk;562;56212;Brgy Banuang Daan;Finished;unit;1
